流浪者匕首,崭新出厂,★ StatTrak™,891269,流浪者匕首（★ StatTrak™） | 夜色,1,25999.5,4552.24,0.18,2024-06-17
流浪者匕首,崭新出厂,★ StatTrak™,861737,流浪者匕首（★ StatTrak™） | 森林 DDPAT,1,11999.5,2946.68,0.25,2024-06-17
流浪者匕首,崭新出厂,★,777320,流浪者匕首（★） | 深红之网,13,10287.5,10200.03,0.99,2024-06-17
流浪者匕首,略有磨损,★,776832,流浪者匕首（★） | 渐变之色,28,6996.5,6793.18,0.97,2024-06-17
流浪者匕首,崭新出厂,★,776440,流浪者匕首（★） | 渐变之色,437,6799,6935.52,1.02,2024-06-17
流浪者匕首,略有磨损,★ StatTrak™,779155,流浪者匕首（★ StatTrak™） | 渐变之色,5,6789.5,6833.01,1.01,2024-06-17
流浪者匕首,崭新出厂,★ StatTrak™,776852,流浪者匕首（★ StatTrak™） | 渐变之色,99,6319,6445.89,1.02,2024-06-17
流浪者匕首,崭新出厂,★,776332,流浪者匕首（★） | 表面淬火,52,4098.5,7786.29,1.9,2024-06-17
流浪者匕首,略有磨损,★,776927,流浪者匕首（★） | 深红之网,116,3784.5,5658.74,1.5,2024-06-17
流浪者匕首,崭新出厂,★,776836,流浪者匕首（★） | 屠夫,136,3761.5,5023.8,1.34,2024-06-17
流浪者匕首,崭新出厂,★ StatTrak™,776853,流浪者匕首（★ StatTrak™） | 屠夫,26,3601.5,6016.12,1.67,2024-06-17
流浪者匕首,略有磨损,★ StatTrak™,777267,流浪者匕首（★ StatTrak™） | 深红之网,38,3449,8514.89,2.47,2024-06-17
流浪者匕首,崭新出厂,★ StatTrak™,778666,流浪者匕首（★ StatTrak™） | 蓝钢,9,3387,4062.69,1.2,2024-06-17
流浪者匕首,略有磨损,★,776684,流浪者匕首（★） | 屠夫,161,3284.5,4560.58,1.39,2024-06-17
流浪者匕首,略有磨损,★ StatTrak™,776937,流浪者匕首（★ StatTrak™） | 屠夫,48,3248.5,5572.92,1.72,2024-06-17
流浪者匕首,崭新出厂,★,777102,流浪者匕首（★） | 蓝钢,26,3199,8999.29,2.81,2024-06-17
流浪者匕首,久经沙场,★,777036,流浪者匕首（★） | 屠夫,73,3195.49,5623.85,1.76,2024-06-17
流浪者匕首,无涂装,★,776583,流浪者匕首（★）,221,3143.5,4352.88,1.38,2024-06-17
流浪者匕首,久经沙场,★ StatTrak™,776942,流浪者匕首（★ StatTrak™） | 屠夫,14,3132.5,5662.08,1.81,2024-06-17
流浪者匕首,崭新出厂,★ StatTrak™,777748,流浪者匕首（★ StatTrak™） | 人工染色,6,2998.5,3373.48,1.13,2024-06-17
流浪者匕首,略有磨损,★ StatTrak™,777124,流浪者匕首（★ StatTrak™） | 表面淬火,37,2899.5,10673.26,3.68,2024-06-17
流浪者匕首,无涂装,★ StatTrak™,776850,流浪者匕首（★ StatTrak™）,75,2809,4244.06,1.51,2024-06-17
流浪者匕首,略有磨损,★,776801,流浪者匕首（★） | 表面淬火,278,2799.5,4046.36,1.45,2024-06-17
流浪者匕首,崭新出厂,★,778321,流浪者匕首（★） | 人工染色,28,2728.5,3399.82,1.25,2024-06-17
流浪者匕首,久经沙场,★,776875,流浪者匕首（★） | 深红之网,376,2494.5,3536.13,1.42,2024-06-17
流浪者匕首,略有磨损,★,776968,流浪者匕首（★） | 蓝钢,107,2369.5,3560.58,1.5,2024-06-17
流浪者匕首,略有磨损,★ StatTrak™,777686,流浪者匕首（★ StatTrak™） | 蓝钢,17,2358.49,3627.33,1.54,2024-06-17
流浪者匕首,久经沙场,★ StatTrak™,777164,流浪者匕首（★ StatTrak™） | 深红之网,82,2345.5,3409.76,1.45,2024-06-17
流浪者匕首,崭新出厂,★,778813,流浪者匕首（★） | 都市伪装,10,2299.5,2639.44,1.15,2024-06-17
流浪者匕首,破损不堪,★ StatTrak™,777125,流浪者匕首（★ StatTrak™） | 深红之网,9,2249,3264.66,1.45,2024-06-17
流浪者匕首,久经沙场,★,776932,流浪者匕首（★） | 表面淬火,360,2237.4,3910.34,1.75,2024-06-17
流浪者匕首,久经沙场,★,776531,流浪者匕首（★） | 蓝钢,113,2224,3036.93,1.37,2024-06-17
流浪者匕首,破损不堪,★,776898,流浪者匕首（★） | 深红之网,64,2189,3337.21,1.52,2024-06-17
流浪者匕首,战痕累累,★,776830,流浪者匕首（★） | 蓝钢,136,2173,3112.31,1.43,2024-06-17
流浪者匕首,战痕累累,★ StatTrak™,777190,流浪者匕首（★ StatTrak™） | 蓝钢,21,2099.5,10699.16,5.1,2024-06-17
流浪者匕首,破损不堪,★,776161,流浪者匕首（★） | 蓝钢,119,2079.5,3544.48,1.7,2024-06-17
流浪者匕首,略有磨损,★,776878,流浪者匕首（★） | 人工染色,80,2064.5,2871.67,1.39,2024-06-17
流浪者匕首,久经沙场,★ StatTrak™,776851,流浪者匕首（★ StatTrak™） | 表面淬火,72,2062.5,5418.54,2.63,2024-06-17
流浪者匕首,崭新出厂,★,778954,流浪者匕首（★） | 夜色,11,2049.5,3188.99,1.56,2024-06-17
流浪者匕首,久经沙场,★ StatTrak™,777072,流浪者匕首（★ StatTrak™） | 蓝钢,32,2047,3122.9,1.53,2024-06-17
流浪者匕首,略有磨损,★ StatTrak™,776816,流浪者匕首（★ StatTrak™） | 人工染色,34,2032.5,3215.55,1.58,2024-06-17
流浪者匕首,破损不堪,★ StatTrak™,777390,流浪者匕首（★ StatTrak™） | 蓝钢,14,1949,3141.33,1.61,2024-06-17
流浪者匕首,破损不堪,★ StatTrak™,777148,流浪者匕首（★ StatTrak™） | 表面淬火,39,1899,3273.8,1.72,2024-06-17
流浪者匕首,破损不堪,★,776831,流浪者匕首（★） | 表面淬火,217,1878.9,2833.07,1.51,2024-06-17
流浪者匕首,久经沙场,★,776930,流浪者匕首（★） | 人工染色,86,1868.5,3085.47,1.65,2024-06-17
流浪者匕首,战痕累累,★ StatTrak™,777044,流浪者匕首（★ StatTrak™） | 深红之网,17,1827.5,3248.05,1.78,2024-06-17
流浪者匕首,崭新出厂,★,781914,流浪者匕首（★） | 森林 DDPAT,6,1799.5,5005.81,2.78,2024-06-17
流浪者匕首,崭新出厂,★,778111,流浪者匕首（★） | 北方森林,13,1798,2851.14,1.59,2024-06-17
